0.001,1.0
0.053526315789473686,0.998
0.10605263157894737,0.9932
0.15857894736842104,0.9862
0.21110526315789474,0.9726
0.26363157894736844,0.9596
0.3161578947368421,0.9458
0.3686842105263158,0.9282
0.4212105263157895,0.8994
0.4737368421052632,0.8684
0.5262631578947369,0.8452
0.5787894736842105,0.809
0.6313157894736842,0.7658
0.6838421052631579,0.7392
0.7363684210526316,0.668
0.7888947368421053,0.6182
0.841421052631579,0.5468
0.8939473684210526,0.4722
0.9464736842105264,0.3582
0.999,0.2054
