0.001,1.0
0.053526315789473686,0.9982
0.10605263157894737,0.9944
0.15857894736842104,0.9882
0.21110526315789474,0.9764
0.26363157894736844,0.9622
0.3161578947368421,0.952
0.3686842105263158,0.9372
0.4212105263157895,0.9196
0.4737368421052632,0.8914
0.5262631578947369,0.8562
0.5787894736842105,0.8278
0.6313157894736842,0.79
0.6838421052631579,0.7472
0.7363684210526316,0.7008
0.7888947368421053,0.6466
0.841421052631579,0.5676
0.8939473684210526,0.487
0.9464736842105264,0.3854
0.999,0.2036
