0.001,1.0
0.053526315789473686,0.9986
0.10605263157894737,0.995
0.15857894736842104,0.9884
0.21110526315789474,0.9828
0.26363157894736844,0.976
0.3161578947368421,0.9534
0.3686842105263158,0.9416
0.4212105263157895,0.92
0.4737368421052632,0.8924
0.5262631578947369,0.8706
0.5787894736842105,0.8378
0.6313157894736842,0.8062
0.6838421052631579,0.7622
0.7363684210526316,0.7238
0.7888947368421053,0.6666
0.841421052631579,0.598
0.8939473684210526,0.5128
0.9464736842105264,0.422
0.999,0.22
