0.001,1.0
0.053526315789473686,0.9988
0.10605263157894737,0.9912
0.15857894736842104,0.9838
0.21110526315789474,0.97
0.26363157894736844,0.9506
0.3161578947368421,0.9342
0.3686842105263158,0.908
0.4212105263157895,0.8736
0.4737368421052632,0.85
0.5262631578947369,0.8136
0.5787894736842105,0.7772
0.6313157894736842,0.7254
0.6838421052631579,0.676
0.7363684210526316,0.629
0.7888947368421053,0.5616
0.841421052631579,0.5104
0.8939473684210526,0.4378
0.9464736842105264,0.3686
0.999,0.2146
