0.001,1.0
0.053526315789473686,0.9978
0.10605263157894737,0.9924
0.15857894736842104,0.981
0.21110526315789474,0.963
0.26363157894736844,0.9458
0.3161578947368421,0.9144
0.3686842105263158,0.8882
0.4212105263157895,0.8514
0.4737368421052632,0.8274
0.5262631578947369,0.768
0.5787894736842105,0.7378
0.6313157894736842,0.6838
0.6838421052631579,0.624
0.7363684210526316,0.5732
0.7888947368421053,0.4912
0.841421052631579,0.4302
0.8939473684210526,0.3724
0.9464736842105264,0.2844
0.999,0.2012
