0.001,0.9999986186400109
0.053526315789473686,0.9960514945025507
0.10605263157894737,0.9846040802238089
0.15857894736842104,0.9659559671270368
0.21110526315789474,0.9405798150677037
0.26363157894736844,0.9090898418754456
0.3161578947368421,0.8722051774352266
0.3686842105263158,0.8307128997663634
0.4212105263157895,0.7854344868800802
0.4737368421052632,0.7371978006126727
0.5262631578947369,0.6868150453885131
0.5787894736842105,0.6350656750061417
0.6313157894736842,0.5826818657892125
0.6838421052631579,0.5303323195671109
0.7363684210526316,0.4785960150961962
0.7888947368421053,0.4279055557421004
0.841421052631579,0.3783996389192113
0.8939473684210526,0.3294634148558864
0.9464736842105264,0.2778656888200988
0.999,0.2025286324342179
