0.001,0.9999995999998768
0.053526315789473686,0.9988529664837548
0.10605263157894737,0.9954855564245796
0.15857894736842104,0.9898626819857242
0.21110526315789474,0.9819252543057067
0.26363157894736844,0.9715873055708572
0.3161578947368421,0.9587321999694642
0.3686842105263158,0.9432071386432328
0.4212105263157895,0.9248153282168764
0.4737368421052632,0.9033047993035104
0.5262631578947369,0.878352201242406
0.5787894736842105,0.8495386951200162
0.6313157894736842,0.8163127277507539
0.6838421052631579,0.7779295754759624
0.7363684210526316,0.7333463292867244
0.7888947368421053,0.6810220583420401
0.841421052631579,0.6184852022418078
0.8939473684210526,0.5411927549055698
0.9464736842105264,0.4382361361590526
0.999,0.2295936315064192
